Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
java,agi.foundation.compatibility,IterableHelper.ConcatIterable,3,0,0,0,31,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/IterableHelper.java,137
java,agi.foundation.compatibility,IterableHelper.ConcatIterator,2,0,0,0,19,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/IterableHelper.java,154
java,agi.foundation.compatibility,IterableHelper.SelectIterable,4,0,0,0,26,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/IterableHelper.java,181
java,agi.foundation.compatibility,IterableHelper.SelectIterator,2,0,0,0,15,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/IterableHelper.java,197
java,agi.foundation.compatibility,ValueType,0,0,0,0,5,0,1,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/ValueType.java,3
java,agi.foundation.compatibility,WebResponse,2,0,4,3,28,5,0,1,0.0,3,1,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/WebResponse.java,13
java,agi.foundation.compatibility,ObjectHelper,0,0,4,3,35,4,0,0,-1.0,4,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/ObjectHelper.java,9
java,agi.foundation.compatibility,NumberStyles,19,17,17,13,0,33,0,1,0.17647058823529413,1,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/NumberStyles.java,8
java,agi.foundation.compatibility,NumberStyles.Values,1,0,0,0,0,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/NumberStyles.java,137
java,agi.foundation.compatibility,Delegate,3,0,9,5,152,17,3,0,0.0,0,1,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/Delegate.java,14
java,agi.foundation.compatibility,Delegate.MulticastDelegate,0,0,0,0,3,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/Delegate.java,211
java,agi.foundation.compatibility,Delegate.MulticastList,1,0,0,0,46,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/Delegate.java,217
java,agi.foundation.compatibility,LinkedListNode,4,0,11,6,86,11,0,0,0.0,3,1,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/LinkedListNode.java,38
java,agi.foundation.compatibility,FileWebRequest,0,0,2,0,10,2,0,1,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/FileWebRequest.java,10
java,agi.foundation.compatibility,HashCodeHelper,0,0,3,0,10,3,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/HashCodeHelper.java,3
java,agi.foundation.compatibility,Lazy,5,0,5,5,0,8,0,0,0.6,84,1,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/Lazy.java,12
java,agi.foundation.compatibility,Lazy.Strategy,0,0,0,0,4,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/Lazy.java,28
java,agi.foundation.compatibility,Lazy.NoneStrategy,1,0,0,0,15,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/Lazy.java,34
java,agi.foundation.compatibility,Lazy.PublicationOnlyStrategy,1,0,0,0,20,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/Lazy.java,54
java,agi.foundation.compatibility,Lazy.ExecutionAndPublicationStrategy,1,0,0,0,21,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/Lazy.java,83
java,agi.foundation.compatibility,ImageHelper,0,0,2,1,24,2,0,0,-1.0,1,2,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/ImageHelper.java,14
java,agi.foundation.compatibility,ResourceBundleHelper,0,0,2,1,14,2,0,0,-1.0,1,1,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/ResourceBundleHelper.java,11
java,agi.foundation.compatibility,FormatHelper,19,3,8,2,0,30,0,0,0.25,3,1,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/FormatHelper.java,23
java,agi.foundation.compatibility,FormatHelper.MultiDecimalFormat,4,0,0,0,42,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/FormatHelper.java,36
java,agi.foundation.compatibility,FormatHelper.HexNumberFormat,2,0,0,0,24,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/FormatHelper.java,88
java,agi.foundation.compatibility,FormatHelper.PaddingDecimalFormat,6,0,0,0,112,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/FormatHelper.java,122
java,agi.foundation.compatibility,FormatHelper.GeneralNumberFormat,3,0,0,0,26,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/FormatHelper.java,271
java,agi.foundation.compatibility,FormatHelper.FormatCacheKey,3,3,0,0,19,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/FormatHelper.java,330
java,agi.foundation.compatibility,UriKind,1,0,0,0,0,0,0,1,-1.0,3,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/UriKind.java,5
java,agi.foundation.compatibility,CachingMethodFinder,13,0,9,7,222,27,0,0,0.0,1,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/CachingMethodFinder.java,17
java,agi.foundation.compatibility,CachingMethodFinder.SearchCriteria,0,0,0,0,1,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/CachingMethodFinder.java,229
java,agi.foundation.compatibility,CachingMethodFinder.Strategy,0,0,0,0,10,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/CachingMethodFinder.java,235
java,agi.foundation.compatibility,CachingMethodFinder.DelegateInvokeStrategy,3,0,0,0,27,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/CachingMethodFinder.java,253
java,agi.foundation.compatibility,CachingMethodFinder.StaticMethodStrategy,4,0,0,0,41,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/CachingMethodFinder.java,299
java,agi.foundation.compatibility,CachingMethodFinder.InstanceMethodStrategy,4,0,0,0,41,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/CachingMethodFinder.java,363
java,agi.foundation.compatibility,RuntimeIllegalAccessException,1,0,3,3,15,3,0,1,1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/RuntimeIllegalAccessException.java,3
java,agi.foundation.compatibility,UriHelper,2,0,4,2,91,16,0,0,0.75,4,2,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/UriHelper.java,14
java,agi.foundation.compatibility,StreamHelper,0,0,3,2,27,5,0,0,-1.0,1,1,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/StreamHelper.java,13
java,agi.foundation.compatibility,HttpWebRequest,2,0,5,2,24,6,0,1,0.6,1,1,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/HttpWebRequest.java,11
java,agi.foundation.compatibility,ImageFormat,5,0,6,5,45,6,0,0,0.8333333333333334,2,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/ImageFormat.java,7
java,agi.foundation.compatibility,ArgumentNullException,2,0,5,5,46,6,0,1,0.8,1,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/ArgumentNullException.java,3
java,agi.foundation.compatibility,TextWriterHelper,0,0,7,6,51,8,0,0,-1.0,2,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/TextWriterHelper.java,15
java,agi.foundation.compatibility,ArrayHelper,2,0,4,2,104,6,0,0,0.75,6,1,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/ArrayHelper.java,20
java,agi.foundation.compatibility,ArrayHelper.ArrayList,1,0,0,0,65,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/ArrayHelper.java,33
java,agi.foundation.compatibility,WebRequest,4,0,16,8,0,22,4,0,0.1875,1,2,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/WebRequest.java,18
java,agi.foundation.compatibility,WebRequest.UnknownWebRequest,0,0,0,0,10,0,0,1,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/WebRequest.java,75
java,agi.foundation.compatibility,Enumeration,0,0,1,0,10,1,8,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/Enumeration.java,3
java,agi.foundation.compatibility,CollectionsHelper,0,0,6,4,41,11,0,0,-1.0,2,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/CollectionsHelper.java,10
java,agi.foundation.compatibility,ISeekableStream,0,0,4,0,24,4,1,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/ISeekableStream.java,3
java,agi.foundation.compatibility,Action,2,0,11,10,157,16,2,1,0.6363636363636364,1,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/Action.java,6
java,agi.foundation.compatibility,Action.Multicast,1,0,0,0,29,0,0,2,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/Action.java,157
java,agi.foundation.compatibility,Action.Function,0,0,0,0,9,0,0,0,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/Action.java,201
java,agi.foundation.compatibility,Action.FunctionImpl,1,0,0,0,17,0,0,2,-1.0,0,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/Action.java,212
java,agi.foundation.compatibility,MathHelper,2,0,3,2,0,8,0,0,0.6666666666666666,1,1,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/MathHelper.java,10
java,agi.foundation.compatibility,StringComparison,1,0,0,0,0,0,0,1,-1.0,5,0,/Users/smeetpatel/Downloads/Designite/./java/CesiumLanguageWriter/src/agi/foundation/compatibility/StringComparison.java,5
